file,line,tags,risky_index_mixed,text
scripts/audit_cpa_ftd.py,41,adj_col,,"cj, cj1, vr, e20 = kl[j]['adj_close'], kl[j - 1]['adj_close'], ind['vr'][j], ind['ema20'][j]"
scripts/audit_cpa_ftd.py,65,from_dk,,"""SELECT DISTINCT stock_code FROM daily_kline WHERE date>='2016-01-01' AND stock_code NOT LIKE '%sentinel%'"")]"
scripts/audit_cpa_ftd_by_state.py,26,adj_col,,"seg = [kl[j]['adj_close'] for j in range(s, L + 1) if kl[j]['adj_close']]"
scripts/audit_cpa_ftd_by_state.py,27,adj_col,,if not seg or kl[L]['adj_close'] != min(seg):
scripts/audit_cpa_ftd_by_state.py,34,adj_col,,"cj, cj1 = kl[j]['adj_close'], kl[j - 1]['adj_close']"
scripts/audit_cpa_ftd_by_state.py,49,adj_col,,if i + 20 >= len(kl) or not kl[i]['adj_close']:
scripts/audit_cpa_ftd_by_state.py,51,adj_col,,return kl[i + 20]['adj_close'] / kl[i]['adj_close'] - 1
scripts/audit_cpa_ftd_by_state.py,63,from_dk,,"""SELECT DISTINCT stock_code FROM daily_kline WHERE date>='2016-01-01' AND stock_code NOT LIKE '%sentinel%'"")]"
scripts/audit_cpa_jitter.py,35,from_dk,,"""""""SELECT DISTINCT stock_code FROM daily_kline"
scripts/audit_cpa_jitter.py,104,adj_col,,ret20 = kl[i + 20]['adj_close'] / kl[i]['adj_close'] - 1 if kl[i]['adj_close'] else None
scripts/audit_cpa_jitter.py,115,adj_col,,"lows5 = [kl[j]['adj_close'] for j in range(i + 1, min(i + 6, len(kl)))]"
scripts/audit_cpa_jitter.py,116,adj_col,,if not lows5 or min(lows5) < kl[i]['adj_close']:
scripts/audit_cpa_jitter.py,121,adj_col,,"cj, cj1 = kl[j]['adj_close'], kl[j - 1]['adj_close']"
scripts/audit_kline_price_usage.py,11,adj_col,,B  adj_*         用 adj_open/adj_close 等（该列已废弃，取值≈不复权）
scripts/audit_kline_price_usage.py,12,COALESCE_adj|adj_col,,"A  COALESCE(adj_close, close)   旧兜底写法（实际恒等于不复权价）"
scripts/audit_kline_vs_api.py,3,adj_col,,用单日全市场查询（date 模式）拿不复权原始价，与库内 close / adj_close 对比。
scripts/audit_kline_vs_api.py,25,adj_col|close_only|from_dk,,"""SELECT stock_code, close, adj_close FROM daily_kline WHERE date=?"", (d,))}"
scripts/audit_kline_vs_api.py,37,adj_col,,if r['adj_close'] is None:
scripts/audit_kline_vs_api.py,39,adj_col,,"elif abs(r['adj_close'] - raw) < max(0.011, raw * 0.0002):"
scripts/b1_score_fine.py,22,adj_col|close_only|from_dk,,"c.execute(""SELECT stock_code, date, adj_close, high, low, close, volume FROM daily_kline WHERE date >= '2023-06-01' AND date <= '2"
scripts/b1_score_fine.py,25,adj_col,,"kline_by_code[r['stock_code']].append({'date':r['date'],'adj_close':r['adj_close'],'high':r['high'],'low':r['low'],'close':r['clos"
scripts/b1_score_fine.py,41,adj_col,,"cl = np.array([k['adj_close'] for k in kls[max(0,idx-260):idx+1]], dtype=np.float64)"
scripts/b1_tech_scoring.py,33,OHLC4|adj_col|close_only|from_dk,,"c.execute(""SELECT stock_code, date, open, high, low, close, volume, adj_close FROM daily_kline WHERE date >= '2023-06-01' AND date"
scripts/b1_tech_scoring.py,37,adj_col,,"kline_by_code[r['stock_code']].append({'date': r['date'], 'open': r['open'], 'high': r['high'], 'low': r['low'], 'close': r['close"
scripts/b1_tech_scoring.py,63,adj_col,,"closes = np.array([k['adj_close'] for k in kls[max(0,idx-260):idx+1]], dtype=np.float64)"
scripts/backfill_all_signals.py,23,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"","
scripts/backfill_all_signals.py,120,OHLC4|close_only|from_dk,,"""SELECT stock_code, date, open, high, low, close, volume, amount FROM daily_kline WHERE date>=? AND date<=? ORDER BY stock_code, d"
scripts/backfill_all_signals.py,141,from_dk,,"""SELECT DISTINCT k.stock_code, b.name FROM daily_kline k JOIN stock_basic b ON k.stock_code=b.stock_code WHERE k.date=?"","
scripts/backfill_all_signals_v2.py,42,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"","
scripts/backfill_all_signals_v2.py,177,OHLC4|close_only|from_dk,,"""SELECT stock_code, date, open, high, low, close, volume, amount FROM daily_kline WHERE date>=? AND date<=? ORDER BY stock_code, d"
scripts/backfill_all_signals_v2.py,208,from_dk,,"""SELECT DISTINCT k.stock_code, b.name FROM daily_kline k JOIN stock_basic b ON k.stock_code=b.stock_code WHERE k.date=?"","
scripts/backfill_base_breakout_v2.py,26,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"","
scripts/backfill_base_breakout_v2.py,82,from_dk,,FROM daily_kline k
scripts/backfill_base_breakout_v2.py,92,OHLC4|close_only|from_dk,,"""SELECT date,open,high,low,close,volume FROM daily_kline WHERE stock_code=? AND date<=? ORDER BY date"","
scripts/backfill_chanlun.py,47,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"","
scripts/backfill_chanlun.py,233,from_dk,,FROM daily_kline k
scripts/backfill_chanlun.py,240,from_dk,,FROM daily_kline k
scripts/backfill_chanlun.py,342,from_dk,,"stock_rows = db.execute(f""SELECT DISTINCT stock_code FROM daily_kline WHERE date>=? AND date<=? AND stock_code IN ({ph})"", (start_"
scripts/backfill_chanlun.py,344,from_dk,,"stock_rows = db.execute(""SELECT DISTINCT stock_code FROM daily_kline WHERE date>=? AND date<=?"", (start_date, end_date)).fetchall("
scripts/backfill_chanlun_gap.py,33,from_dk,,FROM daily_kline k
scripts/backfill_chanlun_v2.py,24,from_dk,,"rows = db.execute(""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"", (start, end)).fetchall()"
scripts/backfill_chanlun_v2.py,41,from_dk,,FROM daily_kline k JOIN stock_basic b ON k.stock_code=b.stock_code
scripts/backfill_chanlun_v3.py,26,from_dk,,"rows = db.execute(""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"", (start, end)).fetchall()"
scripts/backfill_chanlun_v3.py,46,from_dk,,FROM daily_kline k JOIN stock_basic b ON k.stock_code=b.stock_code
scripts/backfill_daily_review.py,13,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"", (start, end)).fetchall()]"
scripts/backfill_mw.py,52,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"","
scripts/backfill_mw.py,145,OHLC4|close_only|from_dk,,"""SELECT stock_code, date, open, high, low, close, volume, amount FROM daily_kline WHERE date>=? AND date<=? ORDER BY stock_code, d"
scripts/backfill_mw_data.py,123,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date >= ? AND date <= ? ORDER BY date LIMIT 500"","
scripts/backfill_mw_signals.py,29,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"","
scripts/backfill_mw_signals_v2.py,24,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"","
scripts/backfill_mw_signals_v2.py,109,OHLC4|close_only|from_dk,,"""SELECT stock_code, date, open, high, low, close, volume, amount FROM daily_kline WHERE date>=? AND date<=? ORDER BY stock_code, d"
scripts/backfill_pocket_pivot_v1.py,28,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"","
scripts/backfill_pocket_pivot_v1.py,63,from_dk,,FROM daily_kline k
scripts/backfill_pocket_pivot_v2.py,71,from_dk,,SELECT DISTINCT date FROM daily_kline
scripts/backfill_rs.py,44,adj_col,,"row['adj_close'], row['adj_close'],"
scripts/backfill_rs.py,51,adj_col,,"(stock_code, date, close, adj_close, ret_20, ret_60, ret_120, ret_250,"
scripts/backfill_sell_signals.py,31,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"","
scripts/backfill_sell_signals.py,67,OHLC4|close_only|from_dk,,"""SELECT date,open,high,low,close,volume FROM daily_kline WHERE stock_code=? AND date<=? ORDER BY date"","
scripts/backfill_sell_signals.py,189,from_dk,,"stocks = db.execute(""SELECT DISTINCT stock_code FROM daily_kline WHERE date=?"", (date,)).fetchall()"
scripts/backfill_tech_score.py,28,adj_col|close_only|from_dk,,"c.execute(""SELECT stock_code,date,adj_close,high,low,close,volume FROM daily_kline WHERE date>='2023-06-01' AND date<='2026-06-22'"
scripts/backfill_tech_score.py,31,adj_col,,"kline_by_code[r['stock_code']].append({'date':r['date'],'adj_close':r['adj_close'],'high':r['high'],'low':r['low'],'close':r['clos"
scripts/backfill_tech_score.py,47,adj_col,,"cl=np.array([k['adj_close'] for k in kls[max(0,idx-260):idx+1]],dtype=np.float64)"
scripts/backtest_b2_strategy.py,27,close_only|from_dk,,"for r in conn.execute(f""SELECT stock_code,date,open,close FROM daily_kline WHERE date>='2015-11-01' AND date<='2026-08-01' AND sto"
scripts/backtest_bb_pp2_replay.py,62,COALESCE_adj|adj_col,,"rows = db.execute(""""""SELECT date, COALESCE(adj_open, open) as open,"
scripts/backtest_bb_pp2_replay.py,63,COALESCE_adj|adj_col,,"COALESCE(adj_high, high) as high, COALESCE(adj_low, low) as low,"
scripts/backtest_bb_pp2_replay.py,64,COALESCE_adj|adj_col,,"COALESCE(adj_close, close) as close, volume, amount, change_pct"
scripts/backtest_bb_pp2_replay.py,65,from_dk,,"FROM daily_kline WHERE stock_code=? AND date<=? ORDER BY date"""""","
scripts/backtest_bb_pp2_replay.py,73,ensure_adj,,# 前复权：change_pct 逆向推算（复刻 server._ensure_adj_prices）
scripts/backtest_bb_pp2_replay.py,75,adj_col,,kl[n-1]['adj_close'] = kl[n-1]['close']
scripts/backtest_bb_pp2_replay.py,78,adj_col,,kl[i]['adj_close'] = kl[i+1]['adj_close'] / (1 + chg) if chg is not None else kl[i+1]['adj_close']
scripts/backtest_bb_pp2_replay.py,80,adj_col,,ratio = k['adj_close'] / k['close'] if k['close'] else 1
scripts/backtest_bb_pp2_replay.py,83,adj_col,,k['close'] = k['adj_close']
scripts/backtest_bb_pp2_replay.py,117,from_dk,,"""SELECT DISTINCT stock_code FROM daily_kline WHERE date>=? AND date<=?"","
scripts/backtest_bb_pp2_replay.py,201,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"","
scripts/backtest_bb_pp2_replay.py,204,from_dk,,"""SELECT DISTINCT stock_code FROM daily_kline WHERE date>=? AND date<=?"","
scripts/backtest_bb_pp2_replay.py,242,adj_col,,"""""""加载股票前复权收盘价，{code: [(date, adj_close), ...]}"""""""
scripts/backtest_bb_pp2_replay.py,247,close_only|from_dk,,"rows = db.execute(""""""SELECT date, close, change_pct FROM daily_kline"
scripts/backtest_high_conf_pp.py,29,close_only|from_dk,,"rows = db.execute(""SELECT date, open, close FROM daily_kline WHERE stock_code=? AND date >= '2023-06-01' AND date <= '2026-07-31' "
scripts/backtest_mw_exit.py,42,OHLC4|close_only|from_dk,,"f""SELECT stock_code, date, open, high, low, close FROM daily_kline WHERE stock_code IN ({ph}) AND date >= '2016-01-01' AND date <="
scripts/backtest_mw_external_factors.py,36,OHLC4|close_only|from_dk,,"SELECT date, open, high, low, close, volume FROM daily_kline"
scripts/backtest_mw_full_S1_data.py,26,OHLC4|close_only,,"SELECT stock_code, date, open, high, low, close, volume, amount,"
scripts/backtest_mw_full_S1_data.py,28,from_dk,,FROM daily_kline WHERE date >= '2016-01-01' AND date <= '2026-10-31'
scripts/backtest_mw_full_S1_data.py,73,close_only,,"SELECT stock_code, date, close,"
scripts/backtest_mw_full_S1_data.py,76,from_dk,,FROM daily_kline WHERE date >= '2015-11-01' AND date <= '2026-07-31'
scripts/backtest_mw_full_S1_data.py,139,close_only,,"SELECT date, close,"
scripts/backtest_mw_full_S1_data.py,141,from_dk,,FROM daily_kline WHERE stock_code = '000985' AND date >= '2015-09-01'
scripts/backtest_mw_L2_returns.py,47,OHLC4|close_only|from_dk,,"""SELECT date, open, high, low, close, volume FROM daily_kline WHERE stock_code=? AND date >= ? AND date <= ? ORDER BY date"","
scripts/backtest_mw_L3_stratify.py,22,close_only,,"SELECT stock_code, date, open, close,"
scripts/backtest_mw_L3_stratify.py,24,from_dk,,FROM daily_kline
scripts/backtest_mw_L4_portfolio.py,20,close_only,,"SELECT stock_code, date, open, close,"
scripts/backtest_mw_L4_portfolio.py,22,from_dk,,FROM daily_kline WHERE date >= '2016-01-01' AND date <= '2026-09-30'
scripts/backtest_mw_L4_portfolio.py,129,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date >= ? AND date <= '2026-07-31' ORDER BY date"","
scripts/backtest_mw_L5_practical.py,26,close_only,,"SELECT stock_code, date, open, close,"
scripts/backtest_mw_L5_practical.py,28,from_dk,,FROM daily_kline WHERE date >= '2016-01-01' AND date <= '2026-09-30'
scripts/backtest_mw_multischeme.py,44,OHLC4|close_only|from_dk,,"SELECT date, open, high, low, close, volume FROM daily_kline"
scripts/backtest_mw_v43.py,46,OHLC4|close_only|from_dk,,"SELECT date, open, high, low, close, volume FROM daily_kline"
scripts/backtest_mw_v43_ic.py,33,OHLC4|close_only|from_dk,,"rows = conn.execute(""SELECT date, open, high, low, close, volume FROM daily_kline WHERE stock_code=? AND date>=? AND date<=? ORDER"
scripts/backtest_mw_v44.py,41,OHLC4|close_only|from_dk,,"rows = conn.execute(""SELECT date, open, high, low, close, volume FROM daily_kline WHERE stock_code=? AND date>=? AND date<=? ORDER"
scripts/backtest_pp_report.py,38,close_only|from_dk,,"rows = db.execute(""SELECT date, open, close FROM daily_kline WHERE stock_code=? AND date >= '2023-01-01' AND date <= '2026-07-31' "
scripts/backtest_pp_report.py,42,close_only,,"market_rows = db.execute(""SELECT date, close FROM index_daily_kline WHERE stock_code='000985' AND date >= '2023-01-01' ORDER BY da"
scripts/backtest_pp_vs_mw.py,85,close_only|from_dk,,"SELECT date, close FROM daily_kline"
scripts/backtest_signals.py,146,OHLC4|adj_col,,"self.kline_idx = {}          # {(code, date): {open,high,low,close,adj_close,amount}}"
scripts/backtest_signals.py,400,OHLC4|close_only,,"SELECT stock_code, date, open, high, low, close, volume, amount,"
scripts/backtest_signals.py,401,adj_col,,"adj_close, adj_open, adj_high, adj_low"
scripts/backtest_signals.py,402,from_dk,,"FROM daily_kline WHERE date >= ? AND date <= ? ORDER BY stock_code, date"
scripts/backtest_signals.py,409,adj_col,,"'adj_close': r['adj_close'], 'adj_open': r['adj_open'],"
scripts/backtest_signals.py,410,adj_col,,"'adj_high': r['adj_high'], 'adj_low': r['adj_low'],"
scripts/backtest_signals.py,417,from_dk,,SELECT DISTINCT date FROM daily_kline
scripts/backtest_signals.py,426,close_only,,"SELECT date, close FROM index_daily_kline"
scripts/backtest_signals.py,640,adj_col,,entry_price = entry_kl['adj_close']
scripts/backtest_signals.py,642,adj_col,,entry_price = entry_kl['adj_open']
scripts/backtest_signals.py,654,adj_col,,if prev_kl and prev_kl['adj_close'] and prev_kl['adj_close'] > 0:
scripts/backtest_signals.py,655,adj_col,,gap_pct = (entry_price - prev_kl['adj_close']) / prev_kl['adj_close'] * 100
scripts/backtest_signals.py,664,adj_col,,if next_kl is None or next_kl.get('adj_open') is None:
scripts/backtest_signals.py,668,adj_col,,if next_prev_kl and next_prev_kl.get('adj_close') and next_prev_kl['adj_close'] > 0:
scripts/backtest_signals.py,669,adj_col,,next_gap = (next_kl['adj_open'] - next_prev_kl['adj_close']) / next_prev_kl['adj_close'] * 100
scripts/backtest_signals.py,671,adj_col,,entry_price = next_kl['adj_open']
scripts/backtest_signals.py,704,adj_col,,exit_price = exit_kl['adj_close']
scripts/backtest_signals.py,713,adj_col,,if prev_exit_kl and prev_exit_kl['adj_close'] and prev_exit_kl['adj_close'] > 0:
scripts/backtest_signals.py,714,adj_col,,gap_pct = (exit_kl['adj_open'] - prev_exit_kl['adj_close']) / prev_exit_kl['adj_close'] * 100
scripts/backtest_signals.py,723,adj_col,,if next_kl is None or next_kl.get('adj_open') is None:
scripts/backtest_signals.py,727,adj_col,,if next_prev_kl and next_prev_kl['adj_close'] and next_prev_kl['adj_close'] > 0:
scripts/backtest_signals.py,728,adj_col,,next_gap = (next_kl['adj_open'] - next_prev_kl['adj_close']) / next_prev_kl['adj_close'] * 100
scripts/backtest_signals.py,730,adj_col,,exit_price = next_kl['adj_close']
scripts/backtest_signals.py,747,adj_col,,if tkl and tkl['adj_close'] and entry_price > 0:
scripts/backtest_signals.py,748,adj_col,,ret_at = (tkl['adj_close'] - entry_price) / entry_price
scripts/backtest_signal_winrate.py,57,close_only|from_dk,,"kl = db.execute(""""""SELECT close FROM daily_kline WHERE stock_code=? AND date>=?"
scripts/batch_canslim_score.py,31,OHLC4|close_only|from_dk,,"rows = db.execute(f""""""SELECT date, open, high, low, close, volume FROM daily_kline"
scripts/bench_chanlun.py,18,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date>=? AND date<=? ORDER BY date"","
scripts/bench_chanlun.py,30,from_dk,,FROM daily_kline k JOIN stock_basic b ON k.stock_code=b.stock_code
scripts/box_breakout_proto.py,30,ensure_adj,,"""""""加载前复权 K 线（change_pct 逆向推算，与 server._ensure_adj_prices 一致）"""""""
scripts/box_breakout_proto.py,33,OHLC4|close_only|from_dk,,"rows = db.execute(""""""SELECT date, open, high, low, close, volume, change_pct FROM daily_kline"
scripts/box_breakout_proto.py,39,adj_col,,kl[n-1]['adj_close'] = kl[n-1]['close']
scripts/box_breakout_proto.py,42,adj_col,,kl[i]['adj_close'] = kl[i+1]['adj_close'] / (1 + chg) if chg is not None else kl[i+1]['adj_close']
scripts/box_breakout_proto.py,44,adj_col,,ratio = k['adj_close'] / k['close'] if k['close'] else 1
scripts/box_breakout_proto.py,48,adj_col,,k['close'] = k['adj_close']
scripts/bt_cpa_01_reversal.py,23,close_only,,"rows = conn.execute(""SELECT date, close FROM index_daily_kline WHERE stock_code='000985' ORDER BY date"").fetchall()"
scripts/bt_cpa_01_reversal.py,91,from_dk,,"""SELECT DISTINCT stock_code FROM daily_kline WHERE date>='2016-01-01' AND stock_code NOT LIKE '%sentinel%'"")]"
scripts/bt_cpa_01_reversal.py,119,adj_col,,exit_ = kl[i + 21]['adj_close'] if i + 21 < len(kl) else None
scripts/bt_cpa_025b_aligned.py,20,close_only,,"rows = conn.execute(""SELECT date, close FROM index_daily_kline WHERE stock_code='000985' ORDER BY date"").fetchall()"
scripts/bt_cpa_025b_aligned.py,68,from_dk,,"""SELECT DISTINCT stock_code FROM daily_kline WHERE date>='2016-01-01' AND stock_code NOT LIKE '%sentinel%'"")]"
scripts/bt_cpa_025b_aligned.py,98,adj_col,,seq = [(kl[i + 1 + k]['adj_close'] / entry - 1) if (i + 1 + k < len(kl) and kl[i + 1 + k]['adj_close']) else None
scripts/bt_cpa_025_multiperiod.py,28,close_only,,"rows = conn.execute(""SELECT date, close FROM index_daily_kline WHERE stock_code='000985' ORDER BY date"").fetchall()"
scripts/bt_cpa_025_multiperiod.py,78,from_dk,,"""SELECT DISTINCT stock_code FROM daily_kline WHERE date>='2016-01-01' AND stock_code NOT LIKE '%sentinel%'"")]"
scripts/bt_cpa_025_multiperiod.py,109,adj_col,,seq = [(kl[i + 1 + k]['adj_close'] / entry - 1) if (i + 1 + k < len(kl) and kl[i + 1 + k]['adj_close']) else None
scripts/bt_cpa_02_wedgepop.py,22,close_only,,"rows = conn.execute(""SELECT date, close FROM index_daily_kline WHERE stock_code='000985' ORDER BY date"").fetchall()"
scripts/bt_cpa_02_wedgepop.py,74,from_dk,,"""SELECT DISTINCT stock_code FROM daily_kline WHERE date>='2016-01-01' AND stock_code NOT LIKE '%sentinel%'"")]"
scripts/bt_cpa_02_wedgepop.py,108,adj_col,,"entry, exit_ = kl[i + 1]['open_adj'], (kl[i + 21]['adj_close'] if i + 21 < len(kl) else None)"
scripts/build_change_pct_manifest.py,24,close_only,,"SELECT stock_code, date, close, change_pct,"
scripts/build_change_pct_manifest.py,26,from_dk,,FROM daily_kline
scripts/build_change_pct_manifest.py,28,close_only,,"SELECT stock_code, date, close, pc, change_pct"
scripts/build_microcap_index.py,58,from_dk,,"""SELECT DISTINCT date FROM daily_kline WHERE date >= ? ORDER BY date"", (START,))]"
scripts/build_microcap_index.py,117,adj_col|close_only|from_dk,,"for r in conn.execute(""SELECT stock_code, close, adj_close FROM daily_kline WHERE date=?"", (last,)):"
scripts/build_microcap_index.py,125,adj_col|close_only|from_dk,,"""SELECT adj_close, close FROM daily_kline WHERE stock_code=? AND date<=? ORDER BY date DESC LIMIT 1"","
scripts/build_microcap_index.py,243,adj_col|close_only|from_dk,,"""SELECT stock_code, date, close, adj_close FROM daily_kline WHERE date >= ? """
scripts/build_microcap_index.py,249,adj_col,,"kmap[row['stock_code']] = (row['close'], row['adj_close'])"
scripts/combo_precise.py,32,adj_col|close_only|from_dk,,"c.execute(""SELECT stock_code,date,adj_close,high,low,close,volume FROM daily_kline WHERE date>='2023-06-01' AND date<='2026-06-22'"
scripts/combo_precise.py,35,adj_col,,"kline_by_code[r['stock_code']].append({'date':r['date'],'adj_close':r['adj_close'],'high':r['high'],'low':r['low'],'close':r['clos"
scripts/combo_precise.py,57,adj_col,,"cl=np.array([k['adj_close'] for k in kls[max(0,idx-260):idx+1]],dtype=np.float64)"
scripts/combo_precise.py,85,adj_col,,"cl=np.array([k['adj_close'] for k in kls[max(0,idx-260):idx+1]],dtype=np.float64)"
scripts/combo_v2.py,17,adj_col|close_only|from_dk,,"c.execute(""SELECT stock_code,date,adj_close,high,low,close,volume FROM daily_kline WHERE date>='2023-06-01' AND date<='2026-06-22'"
scripts/combo_v2.py,19,adj_col,,"for r in c.fetchall(): kline_by_code[r['stock_code']].append({'date':r['date'],'adj_close':r['adj_close'],'high':r['high'],'low':r"
scripts/combo_v2.py,37,adj_col,,"kls=kline_by_code[code];cl=np.array([k['adj_close'] for k in kls[max(0,idx-260):idx+1]],dtype=np.float64);cn=cl[-1];sc=0"
scripts/combo_v2.py,62,adj_col,,"kls=kline_by_code[code];cl=np.array([k['adj_close'] for k in kls[max(0,idx-260):idx+1]],dtype=np.float64);cn=cl[-1];sc=0"
scripts/common.py,205,from_var,Y,"f""SELECT MAX(date) as d FROM {table} WHERE stock_code = ?"", (stock_code,)"
scripts/common.py,208,from_var,Y,"row = conn.execute(f""SELECT MAX(date) as d FROM {table}"").fetchone()"
scripts/compare_bb_pp2_confluence.py,16,close_only|from_dk,,"rows = db.execute(""""""SELECT date, close, change_pct FROM daily_kline"
scripts/compare_bb_pp2_confluence.py,81,from_dk,,"""SELECT DISTINCT stock_code FROM daily_kline WHERE date >= '2023-08-01' AND date <= ?"","
scripts/compare_bb_pp2_confluence.py,106,close_only,,"sh = db.execute(""""""SELECT date, close FROM index_daily_kline"
scripts/compute_market_snapshot.py,147,OHLC4|close_only,,"SELECT date, open, high, low, close, volume, amount, change"
scripts/compute_market_snapshot.py,184,OHLC4|close_only,,"SELECT date, open, high, low, close, volume, amount, change"
scripts/compute_market_snapshot.py,241,OHLC4|close_only,,"SELECT stock_code, date, open, high, low, close, volume, amount, change"
scripts/compute_market_snapshot.py,303,OHLC4|close_only,,"SELECT date, open, high, low, close, volume, amount"
scripts/daily_box_breakdown_scan.py,28,OHLC4|close_only,,"rows = conn.execute(""""""SELECT date, open, high, low, close, volume, change_pct"
scripts/daily_box_breakdown_scan.py,29,from_dk,,"FROM daily_kline WHERE stock_code=? AND date<=? ORDER BY date"""""","
scripts/daily_box_breakdown_scan.py,51,from_dk,,"""SELECT DISTINCT stock_code FROM daily_kline WHERE date=(SELECT MAX(date) FROM daily_kline)"").fetchall()"
scripts/daily_box_breakdown_scan.py,75,from_dk,,"end_date = conn.execute(""SELECT MAX(date) FROM daily_kline"").fetchone()[0]"
scripts/daily_pattern_scan.py,121,close_only|from_dk,,SELECT close FROM daily_kline
scripts/daily_pattern_scan.py,157,OHLC4|close_only,,"SELECT date, open, high, low, close, volume"
scripts/daily_pattern_scan.py,158,from_dk,,FROM daily_kline
scripts/daily_review.py,41,from_dk,,return db.execute('SELECT MAX(date) FROM daily_kline').fetchone()[0]
scripts/daily_review.py,45,from_dk,,"r = db.execute('SELECT MAX(date) FROM daily_kline WHERE date<?', (date,)).fetchone()"
scripts/daily_review.py,177,from_dk,,"codes = [r[0] for r in db.execute('SELECT stock_code FROM daily_kline WHERE date=?', (date,)).fetchall()]"
scripts/daily_review.py,210,close_only,,"r = db.execute('SELECT close, change FROM index_daily_kline WHERE stock_code=? AND date<=? ORDER BY date DESC LIMIT 1', (code, dat"
scripts/daily_review.py,213,close_only,,"prev = db.execute('SELECT close FROM index_daily_kline WHERE stock_code=? AND date<? ORDER BY date DESC LIMIT 1', (code, date)).fe"
scripts/daily_review.py,218,from_dk,,"bd = db.execute('SELECT COUNT(*) as t, SUM(CASE WHEN change_pct>0 THEN 1 ELSE 0 END) as up, SUM(CASE WHEN change_pct<0 THEN 1 ELSE"
scripts/daily_review.py,219,from_dk,,"vol = db.execute('SELECT SUM(amount) as v FROM daily_kline WHERE date=?', (date,)).fetchone()"
scripts/daily_update.py,277,from_dk,,"_has_kline = _db.execute(""SELECT COUNT(*) FROM daily_kline WHERE date=?"", (_yesterday,)).fetchone()[0] > 0"
scripts/debug_2022_root.py,21,from_dk,,"k = db.execute(""SELECT DISTINCT stock_code FROM daily_kline WHERE date=? LIMIT 3"", (scan_date,)).fetchall()"
scripts/debug_mw_2016.py,13,from_dk,,"total = db.execute(""SELECT COUNT(DISTINCT stock_code) FROM daily_kline WHERE date='2016-01-04'"").fetchone()[0]"
scripts/debug_mw_2016.py,17,from_dk,,"nulls = db.execute(""SELECT COUNT(*) FROM daily_kline WHERE date='2016-01-04' AND close IS NULL"").fetchone()[0]"
scripts/debug_mw_one.py,22,OHLC4|close_only|from_dk,,"for r in db.execute(""SELECT stock_code, date, open, high, low, close, volume FROM daily_kline WHERE date>=? AND date<=? ORDER BY s"
scripts/debug_one_stock.py,27,OHLC4|close_only|from_dk,,"for r in db.execute(""SELECT date, open, high, low, close, volume FROM daily_kline WHERE stock_code=? AND date>=? AND date<=? ORDER"
scripts/debug_ppv2_2024.py,18,from_dk,,FROM daily_kline k JOIN stock_basic b ON k.stock_code=b.stock_code
scripts/debug_ppv2_2024.py,29,OHLC4|close_only|from_dk,,"for r in db.execute(""SELECT stock_code, date, open, high, low, close, volume, amount FROM daily_kline WHERE date >= ? AND date <= "
scripts/deep_pp_analysis.py,37,close_only,,"SELECT date, close FROM index_daily_kline"
scripts/deep_pp_analysis.py,80,close_only|from_dk,,"rows = db.execute(""SELECT date, close FROM daily_kline WHERE stock_code=? AND date>='2025-06-01' ORDER BY date"", (code,)).fetchall"
scripts/deep_pp_analysis.py,122,close_only|from_dk,,"rows = db.execute(""SELECT date, close FROM daily_kline WHERE stock_code=? AND date>='2025-06-01' ORDER BY date"", (code,)).fetchall"
scripts/fetch_full_return_index.py,93,close_only,,"""SELECT date, close FROM index_full_return_daily WHERE stock_code=? ORDER BY date DESC LIMIT 1"","
scripts/fetch_hk_etf.py,127,OHLC4,,"(stock_code, date, open, high, low, close, volume) VALUES (?,?,?,?,?,?,?)"""""", rows)"
scripts/fetch_kline_adj.py,27,OHLC4,,"stock_kline_adj(stock_code, adj_type, date, open, high, low, close, change)"
scripts/fetch_kline_adj.py,146,OHLC4,,"""INSERT INTO stock_kline_adj (stock_code, adj_type, date, open, high, low, close, change)"""
scripts/fetch_kline_adj.py,230,OHLC4,,"""INSERT INTO stock_kline_adj (stock_code, adj_type, date, open, high, low, close, change)"""
